File Name,Flat Fee,Annual fee threshold 1,Annual fee Threshold 2,Annual fee Threshold 3,Annual fee Threshold 4,Annual fee Threshold 5,Annual fee Threshold 6,Annual fee Threshold 7,Annual fee Threshold 8,Minimum investment (Amount/No),Negotiable (Yes/No),Negotiable threshold (Number/ N/A),Verification Summary,Digit % Count,Dollar Count,Fee Count,Text Length,adviser_id1,adviser_id2,sequence_num,filing_date,Annual fee threshold 1_clean,Annual fee threshold 1_lower_bound,Annual fee threshold 1_upper_bound,Annual fee threshold 1_fee_pct,Annual fee Threshold 2_clean,Annual fee Threshold 2_lower_bound,Annual fee Threshold 2_upper_bound,Annual fee Threshold 2_fee_pct,Annual fee Threshold 3_clean,Annual fee Threshold 3_lower_bound,Annual fee Threshold 3_upper_bound,Annual fee Threshold 3_fee_pct,Annual fee Threshold 4_clean,Annual fee Threshold 4_lower_bound,Annual fee Threshold 4_upper_bound,Annual fee Threshold 4_fee_pct,Annual fee Threshold 5_clean,Annual fee Threshold 5_lower_bound,Annual fee Threshold 5_upper_bound,Annual fee Threshold 5_fee_pct,Annual fee Threshold 6_clean,Annual fee Threshold 6_lower_bound,Annual fee Threshold 6_upper_bound,Annual fee Threshold 6_fee_pct,Annual fee Threshold 7_clean,Annual fee Threshold 7_lower_bound,Annual fee Threshold 7_upper_bound,Annual fee Threshold 7_fee_pct,Annual fee Threshold 8_clean,Annual fee Threshold 8_lower_bound,Annual fee Threshold 8_upper_bound,Annual fee Threshold 8_fee_pct,Negotiable threshold (Number/ N/A)_clean,Negotiable threshold (Number/ N/A)_lower_bound,Negotiable threshold (Number/ N/A)_upper_bound,Negotiable threshold (Number/ N/A)_fee_pct,flat_fee_clean,has_flat_fee,min_investment_clean,has_min_investment,negotiable_clean,negotiable_threshold_clean,fee_structure_type,fee_tier_count,potential_multiple_products,filing_year
formadv_part2_1_extracted\104605_49074_2_20120330_fees_section.txt.txt,No,"$0 - $1,000,000 (1.00%) [VERIFIED]","$1,000,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001 - $5,000,000 (0.50%) [VERIFIED]","$5,000,001+ (0.40%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",14,18,122,12002,104605,49074,2,2012-03-30,$0 - $1000000 (1.00%),0.0,1000000.0,1.0,$1000001 - $3000000 (0.75%),1000001.0,3000000.0,0.75,$3000001 - $5000000 (0.50%),3000001.0,5000000.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2012
formadv_part2_1_extracted\104605_98330_1_20130401_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,7,3738,104605,98330,1,2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2013
formadv_part2_1_extracted\104610_16207_1_20090219_fees_section.txt.txt,No,,,,,,,,,N/a,Yes,No,,1,0,7,4390,104610,16207,1,2009-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2009
formadv_part2_1_extracted\104610_27457_10_20140403_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1446,104610,27457,10,2014-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104610_27457_11_20140514_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1535,104610,27457,11,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104610_27457_12_20140828_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,0,0,104610,27457,12,2014-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104610_27457_13_20150227_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1393,104610,27457,13,2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104610_27457_14_20150616_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1393,104610,27457,14,2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104610_27457_15_20150821_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1522,104610,27457,15,2015-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104610_27457_16_20150902_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1522,104610,27457,16,2015-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104610_27457_17_20151110_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1520,104610,27457,17,2015-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104610_27457_18_20160317_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,12,1472,104610,27457,18,2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2016
formadv_part2_1_extracted\104610_27457_19_20170307_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,12,1407,104610,27457,19,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2017
formadv_part2_1_extracted\104610_27457_1_20100803_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,905,104610,27457,1,2010-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2010
formadv_part2_1_extracted\104610_27457_20_20171211_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1407,104610,27457,20,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2017
formadv_part2_1_extracted\104610_27457_21_20180330_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1407,104610,27457,21,2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2018
formadv_part2_1_extracted\104610_27457_22_20180808_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,12,1407,104610,27457,22,2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2018
formadv_part2_1_extracted\104610_27457_2_20110322_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1338,104610,27457,2,2011-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2011
formadv_part2_1_extracted\104610_27457_3_20110324_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1338,104610,27457,3,2011-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2011
formadv_part2_1_extracted\104610_27457_4_20120217_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,12,1346,104610,27457,4,2012-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104610_27457_5_20120925_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,12,1452,104610,27457,5,2012-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104610_27457_6_20130306_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1446,104610,27457,6,2013-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2013
formadv_part2_1_extracted\104610_27457_7_20130307_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,12,1446,104610,27457,7,2013-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2013
formadv_part2_1_extracted\104610_27457_8_20130628_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104610,27457,8,2013-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2013
formadv_part2_1_extracted\104610_27457_9_20140128_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,12,1446,104610,27457,9,2014-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104610_4867_1_20070921_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104610,4867,1,2007-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2007
formadv_part2_1_extracted\104610_4867_2_20071130_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104610,4867,2,2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2007
formadv_part2_1_extracted\104610_4867_3_20080219_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104610,4867,3,2008-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2008
formadv_part2_1_extracted\104610_4867_4_20080707_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104610,4867,4,2008-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2008
formadv_part2_1_extracted\104610_4867_5_20090219_fees_section.txt.txt,No,,,,,,,,,No,Yes,No,,1,0,7,4390,104610,4867,5,2009-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2009
formadv_part2_1_extracted\104611_44455_1_20110330_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,0,0,104611,44455,1,2011-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2011
formadv_part2_1_extracted\104611_44455_2_20120620_fees_section.txt.txt,No,"$0 - $500,000 (1.50%) [VERIFIED]","$500,001 - $3,000,000 (1.00%) [VERIFIED]","$3,000,001 - $6,000,000 (0.80%) [VERIFIED]","$6,000,001+ (Negotiated) [VERIFIED]",,,,,"$100,000 [VERIFIED]",Yes,,"2,3,4,5,10",13,9,56,8525,104611,44455,2,2012-06-20,$0 - $500000 (1.50%),0.0,500000.0,1.5,$500001 - $3000000 (1.00%),500001.0,3000000.0,1.0,$3000001 - $6000000 (0.80%),3000001.0,6000000.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,3,False,2012
formadv_part2_1_extracted\104611_44455_3_20120629_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104611,44455,3,2012-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104611_44455_4_20120702_fees_section.txt.txt,No,"$0 - $500,000 (1.5%) [VERIFIED]","$500,001 - $3,000,000 (1.0%) [VERIFIED]","$3,000,001+ (Negotiated) [VERIFIED]",,,,,,"$100,000 [VERIFIED]",Yes,No,"2,3,4,10",15,8,59,9119,104611,44455,4,2012-07-02,$0 - $500000 (1.5%),0.0,500000.0,1.5,$500001 - $3000000 (1.0%),500001.0,3000000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,2,False,2012
formadv_part2_1_extracted\104611_44455_5_20121119_fees_section.txt.txt,No,"$0 - $500,000 (1.5%) [VERIFIED]","$500,001 - $3,000,000 (1.0%) [VERIFIED]","$3,000,001+ (Negotiated) [VERIFIED]",,,,,,"$100,000 [VERIFIED]",Yes,,"2,3,4,10",15,10,62,8848,104611,44455,5,2012-11-19,$0 - $500000 (1.5%),0.0,500000.0,1.5,$500001 - $3000000 (1.0%),500001.0,3000000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,2,False,2012
formadv_part2_1_extracted\104611_44455_6_20121119_fees_section.txt.txt,No,"$0 - $500,000 (1.5%) [VERIFIED]","$500,001 - $3,000,000 (1.0%) [VERIFIED]","$3,000,001+ (Negotiated) [VERIFIED]",,,,,,"$100,000 [VERIFIED]",Yes,,"2,3,4,10",15,10,62,8848,104611,44455,6,2012-11-19,$0 - $500000 (1.5%),0.0,500000.0,1.5,$500001 - $3000000 (1.0%),500001.0,3000000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,2,False,2012
formadv_part2_1_extracted\104611_44455_7_20121119_fees_section.txt.txt,No,"$0 - $500,000 (1.5%) [VERIFIED]","$500,001 - $3,000,000 (1.0%) [VERIFIED]","$3,000,001+ (Negotiated) [VERIFIED]",,,,,,"$100,000 [VERIFIED]",Yes,,"2,3,4,10",15,9,62,9849,104611,44455,7,2012-11-19,$0 - $500000 (1.5%),0.0,500000.0,1.5,$500001 - $3000000 (1.0%),500001.0,3000000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,2,False,2012
formadv_part2_1_extracted\104611_44456_1_20110330_fees_section.txt.txt,No,"$0 - $500,000 (1.5%) [VERIFIED]","$500,001 - $3,000,000 (1.0%) [VERIFIED]","$3,000,001 - $6,000,000 (0.80%) [VERIFIED]","$6,000,001+ (Negotiated) [VERIFIED]",,,,,"$100,000 [VERIFIED]",Yes,,"2,3,4,5,10",13,9,56,8525,104611,44456,1,2011-03-30,$0 - $500000 (1.5%),0.0,500000.0,1.5,$500001 - $3000000 (1.0%),500001.0,3000000.0,1.0,$3000001 - $6000000 (0.80%),3000001.0,6000000.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,3,False,2011
formadv_part2_1_extracted\104611_44456_2_20120402_fees_section.txt.txt,No,"$0 - $500,000 (1.5%) [VERIFIED]","$500,001 - $3,000,000 (1.0%) [VERIFIED]","$3,000,001 - $6,000,000 (0.80%) [VERIFIED]","$6,000,001+ (Negotiated) [VERIFIED]",,,,,"$100,000 [VERIFIED]",Yes,,"2,3,4,5,10",13,9,56,8525,104611,44456,2,2012-04-02,$0 - $500000 (1.5%),0.0,500000.0,1.5,$500001 - $3000000 (1.0%),500001.0,3000000.0,1.0,$3000001 - $6000000 (0.80%),3000001.0,6000000.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Tiered,3,False,2012
formadv_part2_1_extracted\104611_44456_3_20120620_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,120,104611,44456,3,2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104611_44456_4_20120629_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,120,104611,44456,4,2012-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2012
formadv_part2_1_extracted\104612_129523_1_20150310_fees_section.txt.txt,No,"$0 - $250,000 (2.5%) [VERIFIED]","$250,001 - $500,000 (2.0%) [VERIFIED]","$500,001 - $1,000,000 (1.5%) [VERIFIED]","$1,000,001+ (1.0%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",20,40,77,12196,104612,129523,1,2015-03-10,$0 - $250000 (2.5%),0.0,250000.0,2.5,$250001 - $500000 (2.0%),250001.0,500000.0,2.0,$500001 - $1000000 (1.5%),500001.0,1000000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2015
formadv_part2_1_extracted\104612_129523_2_20160223_fees_section.txt.txt,No,"$0 - $250,000 (2.5%) [VERIFIED]","$250,001 - $500,000 (2.0%) [VERIFIED]","$500,001 - $1,000,000 (1.5%) [VERIFIED]","$1,000,001+ (1.0%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",20,40,80,12219,104612,129523,2,2016-02-23,$0 - $250000 (2.5%),0.0,250000.0,2.5,$250001 - $500000 (2.0%),250001.0,500000.0,2.0,$500001 - $1000000 (1.5%),500001.0,1000000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2016
formadv_part2_1_extracted\104612_129523_3_20160301_fees_section.txt.txt,No,"$0 - $250,000 (2.5%) [VERIFIED]","$250,001 - $500,000 (2.0%) [VERIFIED]","$500,001 - $1,000,000 (1.5%) [VERIFIED]","$1,000,001+ (1.0%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",20,40,80,12219,104612,129523,3,2016-03-01,$0 - $250000 (2.5%),0.0,250000.0,2.5,$250001 - $500000 (2.0%),250001.0,500000.0,2.0,$500001 - $1000000 (1.5%),500001.0,1000000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2016
formadv_part2_1_extracted\104612_129523_4_20170223_fees_section.txt.txt,No,"$0 - $250,000 (2.5%) [VERIFIED]","$250,001 - $500,000 (2.0%) [VERIFIED]","$500,001 - $1,000,000 (1.5%) [VERIFIED]","$1,000,001+ (1.0%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",20,40,80,12215,104612,129523,4,2017-02-23,$0 - $250000 (2.5%),0.0,250000.0,2.5,$250001 - $500000 (2.0%),250001.0,500000.0,2.0,$500001 - $1000000 (1.5%),500001.0,1000000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2017
formadv_part2_1_extracted\104612_290364_1_20180316_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.25%) [VERIFIED]","$500,001 - $2,000,000 (1.75%) [VERIFIED]","$2,000,001+ (1.50%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",13,28,70,11578,104612,290364,1,2018-03-16,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.25%),250001.0,500000.0,2.25,$500001 - $2000000 (1.75%),500001.0,2000000.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2018
formadv_part2_1_extracted\104612_41271_1_20110328_fees_section.txt.txt,No,"$0 - $150,000 (2.50%) [VERIFIED]","$150,001 - $500,000 (2.15%) [VERIFIED]","$500,001+ (1.75%) [VERIFIED]",,,,,,"$50,000 [VERIFIED]",Yes,No,"2,3,4,10",16,33,72,11866,104612,41271,1,2011-03-28,$0 - $150000 (2.50%),0.0,150000.0,2.5,$150001 - $500000 (2.15%),150001.0,500000.0,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50000.0,True,True,,Tiered,2,False,2011
formadv_part2_1_extracted\104612_62071_1_20110830_fees_section.txt.txt,No,"$0 - $250,000 (2.5%) [VERIFIED]","$250,001 - $500,000 (2.0%) [VERIFIED]","$500,001 - $1,000,000 (1.5%) [VERIFIED]","$1,000,001+ (1.0%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",16,33,72,11840,104612,62071,1,2011-08-30,$0 - $250000 (2.5%),0.0,250000.0,2.5,$250001 - $500000 (2.0%),250001.0,500000.0,2.0,$500001 - $1000000 (1.5%),500001.0,1000000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2011
formadv_part2_1_extracted\104612_62071_2_20120320_fees_section.txt.txt,No,"$0 - $250,000 (2.5%) [VERIFIED]","$250,001 - $500,000 (2.0%) [VERIFIED]","$500,001 - $1,000,000 (1.5%) [VERIFIED]","$1,000,001+ (1.0%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",16,33,72,11850,104612,62071,2,2012-03-20,$0 - $250000 (2.5%),0.0,250000.0,2.5,$250001 - $500000 (2.0%),250001.0,500000.0,2.0,$500001 - $1000000 (1.5%),500001.0,1000000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2012
formadv_part2_1_extracted\104612_62071_3_20130308_fees_section.txt.txt,No,"$0 - $150,000 (2.50%) [VERIFIED]","$150,001 - $500,000 (2.15%) [VERIFIED]","$500,001+ (1.75%) [VERIFIED]",,,,,,No,Yes,No,"2,3,4",16,33,72,11851,104612,62071,3,2013-03-08,$0 - $150000 (2.50%),0.0,150000.0,2.5,$150001 - $500000 (2.15%),150001.0,500000.0,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,2,False,2013
formadv_part2_1_extracted\104612_62071_4_20130718_fees_section.txt.txt,No,"$0 - $150,000 (2.50%) [VERIFIED]","$150,001 - $500,000 (2.15%) [VERIFIED]","$500,001+ (1.75%) [VERIFIED]",,,,,,No,Yes,No,"2,3,4",16,33,72,11851,104612,62071,4,2013-07-18,$0 - $150000 (2.50%),0.0,150000.0,2.5,$150001 - $500000 (2.15%),150001.0,500000.0,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,2,False,2013
formadv_part2_1_extracted\104612_62071_5_20140307_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104612,62071,5,2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104612_62071_6_20140528_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104612,62071,6,2014-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\104614_45793_1_20110330_fees_section.txt.txt,"$3,000 [VERIFIED]",,,,,,,,,No,No,No,1,0,2,29,5838,104614,45793,1,2011-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,True,,False,False,,Flat Fee,0,False,2011
formadv_part2_1_extracted\104614_45793_2_20120330_fees_section.txt.txt,No,,,,,,,"$0 - $1,000,000 (0.25% - 1.00%) [VERIFIED]",,N/a,Yes,,8,1,2,50,7708,104614,45793,2,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.25%),0.0,1000000.0,0.25,,,,,,,,,,False,,False,True,,Tiered,1,False,2012
formadv_part2_1_extracted\104614_76536_1_20120330_fees_section.txt.txt,No,,,,,,,"$0 - $1,000,000 (0.25% - 1.00%) [VERIFIED]",,N/a,Yes,,8,1,2,50,7708,104614,76536,1,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.25%),0.0,1000000.0,0.25,,,,,,,,,,False,,False,True,,Tiered,1,False,2012
formadv_part2_1_extracted\104614_76536_2_20130326_fees_section.txt.txt,No,,,,,,,,$0.25% - 1.00% [VERIFIED],No,Yes,No,9,1,2,49,7706,104614,76536,2,2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2013
formadv_part2_1_extracted\104614_76536_3_20140321_fees_section.txt.txt,No,,,,,,,,$0+ (0.25% - 1.00%) [VERIFIED],No,Yes,No,9,2,2,49,7699,104614,76536,3,2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2014
formadv_part2_1_extracted\104614_76536_4_20150317_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104614,76536,4,2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\104614_76536_5_20160329_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,104614,76536,5,2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2016
formadv_part2_1_extracted\104614_76536_6_20170322_fees_section.txt.txt,"$4,000 (Flat Rate) [VERIFIED]",,,,,,,"$0 - $1,000,000 (0.25% - 1.00%) [VERIFIED]",,No,Yes,No,"1,8",2,2,52,8459,104614,76536,6,2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.25%),0.0,1000000.0,0.25,,,,,,,,,4000.0,True,,False,True,,Flat Fee,1,False,2017
formadv_part2_1_extracted\104614_76536_7_20180330_fees_section.txt.txt,"$4,000 [VERIFIED]",,,,,,,"$0 - $1,000,000 (0.25% - 1.00%) [VERIFIED]",,No,Yes,No,"1,8",2,2,52,8587,104614,76536,7,2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $1000000 (0.25%),0.0,1000000.0,0.25,,,,,,,,,4000.0,True,,False,True,,Flat Fee,1,False,2018
formadv_part2_1_extracted\104616_35652_1_20110307_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,35652,1,2011-03-07,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2011
formadv_part2_1_extracted\104616_36349_1_20110311_fees_section.txt.txt,No,"$0 - $1,250,000 (1.00%) [VERIFIED]","$1,250,001 - $3,000,000 (0.75%) [VERIFIED]","$3,000,001+ (Negotiable) [VERIFIED]",,,,,,"$1,000 [VERIFIED]",Yes,"$3,000,000 [VERIFIED]","2,3,4,10,12",6,9,14,1480,104616,36349,1,2011-03-11,$0 - $1250000 (1.00%),0.0,1250000.0,1.0,$1250001 - $3000000 (0.75%),1250001.0,3000000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1000.0,True,True,3000000.0,Tiered,2,False,2011
