adviser_id1,adviser_id2,filing_date,filing_year,has_flat_fee,flat_fee_value,product_count,contract_type,effective_fee_1M,effective_fee_5M,has_min_investment,min_investment_amount,is_negotiable,has_negotiable_threshold,negotiable_threshold_amount
104555,76232,2017-03-24,2017,1,,0,Flat Fee Only,1.6002164504362215,0.3289709135399637,0,,0,0,
104555,76232,2018-03-28,2018,1,,0,Flat Fee Only,0.9557074806537122,0.8543143036828618,0,,0,0,
104555,76233,2017-03-24,2017,0,,4,AUM-Based Only,0.5444472234471944,1.20181091183877,0,,0,0,
104555,76233,2017-09-29,2017,0,,4,AUM-Based Only,0.6145368476308516,0.6349352723918578,0,,0,0,
104555,76233,2018-03-28,2018,0,,4,AUM-Based Only,0.5701826857253627,0.5671085227506705,0,,0,0,
104555,76233,2012-03-29,2012,1,,0,Flat Fee Only,1.145875624040785,0.5169175544659674,0,,0,0,
104555,76233,2012-05-14,2012,1,,0,Flat Fee Only,0.5132326026873684,1.0526848340328216,0,,0,0,
104555,76233,2013-03-27,2013,0,,1,AUM-Based Only,1.7701424982847112,1.4147157467783538,0,,0,0,
104555,76233,2014-03-27,2014,0,,1,AUM-Based Only,0.6313240654198834,0.4354561270198447,0,,0,0,
104555,76233,2015-03-27,2015,0,,1,AUM-Based Only,0.6578041526501395,0.3141321862279566,0,,0,0,
104555,76233,2015-06-26,2015,0,,1,AUM-Based Only,1.473254758108377,0.4978428111615143,0,,0,0,
104555,76233,2015-07-24,2015,0,,4,AUM-Based Only,1.7710898295573352,1.0446850562358443,0,,0,0,
104555,76233,2016-03-29,2016,0,,4,AUM-Based Only,1.2682290349437972,0.8631328418571929,0,,0,0,
104555,76233,2016-04-13,2016,0,,4,AUM-Based Only,1.9410683611339288,1.285650469702304,0,,0,0,
104555,87317,2012-10-31,2012,1,,0,Flat Fee Only,1.0235305246531126,1.0959281318615115,0,,0,0,
104555,87317,2013-03-27,2013,1,,0,Flat Fee Only,0.8025974985551164,1.3041325263393455,0,,0,0,
104555,87317,2014-03-27,2014,1,,0,Flat Fee Only,1.1325740804020863,0.7047871053120554,0,,0,0,
104555,87317,2015-03-27,2015,1,,0,Flat Fee Only,0.8676856895942021,0.7089139189911469,0,,0,0,
104555,87317,2016-03-29,2016,1,,0,Flat Fee Only,1.5903782011026537,0.7807388649906332,0,,0,0,
104555,87317,2017-03-24,2017,1,,0,Flat Fee Only,1.7091331188748706,0.5863074400325845,0,,0,0,
104555,87317,2017-03-31,2017,1,,0,Flat Fee Only,1.2312068594812782,0.7115173244610338,0,,0,0,
104555,87317,2018-03-28,2018,1,,0,Flat Fee Only,0.5400809740008725,1.0010442114902345,0,,0,0,
104556,24799,2010-03-24,2010,0,,4,AUM-Based Only,0.9166290775978514,1.4976013733662576,0,,1,0,
104556,249305,2017-03-31,2017,0,,4,AUM-Based Only,0.857209767526346,0.9232873651252764,0,,1,0,
104556,249305,2017-05-24,2017,0,,4,AUM-Based Only,0.9357992171415748,1.4726935159307315,0,,1,0,
104556,249305,2017-09-29,2017,1,,0,Flat Fee Only,0.8958932280376485,0.74764193789603,0,,0,0,
104556,249305,2016-02-09,2016,0,,4,AUM-Based Only,1.2959468124025748,0.3398355078610487,0,,1,0,
104556,249305,2016-02-11,2016,0,,4,AUM-Based Only,0.5839908616510309,1.0741966372374707,0,,1,0,
104556,249305,2016-05-24,2016,0,,4,AUM-Based Only,1.5527663999666523,1.3817252608755315,0,,1,0,
104556,249305,2016-09-28,2016,0,,4,AUM-Based Only,0.8475650877394705,1.1646933903092809,0,,1,0,
104556,249305,2016-09-29,2016,0,,4,AUM-Based Only,0.8126905162750178,0.4915631312879009,0,,1,0,
104556,249305,2016-11-11,2016,0,,4,AUM-Based Only,1.6512440656161202,1.315404905224988,0,,1,0,
104556,249305,2017-01-09,2017,0,,4,AUM-Based Only,0.8903329368652299,0.6109631150214505,0,,1,0,
104556,249305,2017-01-30,2017,0,,4,AUM-Based Only,1.027715267682271,1.470544493002324,0,,1,0,
104556,268182,2017-01-30,2017,0,,1,AUM-Based Only,1.3945836428954252,1.3224468551464104,0,,0,0,
104556,268182,2017-03-31,2017,0,,1,AUM-Based Only,1.2013711606676254,0.586691171313394,1,750.0,0,0,
104556,268182,2017-06-09,2017,0,,1,AUM-Based Only,1.2922584134334771,0.9555613746619268,1,750.0,0,0,
104556,285290,2017-12-11,2017,0,,4,AUM-Based Only,0.5866263525228674,0.9034312668165554,0,,1,0,
104556,294744,2018-03-30,2018,0,,4,AUM-Based Only,1.0346905319874893,1.2821740084218425,1,750.0,0,0,
104556,297478,2018-05-03,2018,1,,0,Flat Fee Only,1.7022419395844486,1.4676901284849877,0,,0,0,
104556,32143,2011-01-28,2011,1,,0,Flat Fee Only,1.9624234589167249,1.2826164661773247,0,,0,0,
104556,32144,2011-01-28,2011,1,,0,Flat Fee Only,1.0461871984201103,0.4366198055127092,0,,0,0,
104556,32145,2011-01-28,2011,1,,0,Flat Fee Only,0.6284109510125593,0.5081698810818719,0,,0,0,
104556,32146,2011-01-28,2011,1,,0,Flat Fee Only,0.6148063052669263,0.9236333950878672,0,,0,0,
104556,46439,2011-03-31,2011,1,,0,Flat Fee Only,1.7199510272267775,1.241173928734848,0,,0,0,
104556,76001,2012-09-27,2012,1,,0,Flat Fee Only,1.244641585536272,0.5840858600471892,0,,0,0,
104556,97704,2015-01-05,2015,1,,0,Flat Fee Only,1.8865316149222693,1.4065897418862348,0,,0,0,
104556,97704,2015-03-30,2015,1,,0,Flat Fee Only,1.9279462722859693,1.2660437253547372,0,,0,0,
104556,97704,2015-04-14,2015,1,,0,Flat Fee Only,0.6191508817771483,0.3572762382025204,0,,0,0,
104556,97704,2015-10-23,2015,1,,0,Flat Fee Only,1.660234747298866,1.3457113750647771,0,,0,0,
104556,97704,2015-11-11,2015,1,,0,Flat Fee Only,1.0809936839648793,1.4658740151593084,0,,0,0,
104556,97704,2015-11-11,2015,1,,0,Flat Fee Only,1.1530843296880304,0.8398984422133284,0,,0,0,
104556,97704,2015-11-12,2015,1,,0,Flat Fee Only,0.73971069780685,0.3556957599879725,0,,0,0,
104556,97704,2013-04-01,2013,1,,0,Flat Fee Only,0.7981474380732163,0.4773587049603666,0,,0,0,
104556,97704,2013-04-10,2013,1,,0,Flat Fee Only,1.133304090134316,1.1621574157848795,0,,0,0,
104556,97704,2013-08-14,2013,1,,0,Flat Fee Only,1.6788238314557686,1.3576382726241631,0,,0,0,
104556,97704,2014-01-09,2014,1,,0,Flat Fee Only,1.79580946660787,1.0915011777043184,0,,0,0,
104556,97704,2014-03-27,2014,1,,0,Flat Fee Only,1.5259989416314892,1.4119220124822818,0,,0,0,
104556,97704,2014-04-11,2014,1,,0,Flat Fee Only,0.6747473841988096,0.663422564856003,0,,0,0,
104556,97704,2014-05-02,2014,1,,0,Flat Fee Only,1.070456771061877,1.1644620870773768,0,,0,0,
104556,97704,2014-11-14,2014,1,,0,Flat Fee Only,1.4087705265501822,1.47677376522054,0,,0,0,
104556,97704,2014-11-14,2014,1,,0,Flat Fee Only,1.8197588712379515,1.1789502517377142,0,,0,0,
104556,97705,2013-04-01,2013,0,,2,AUM-Based Only,0.6148891650061259,0.8467018287678423,0,,1,0,
104556,97705,2013-04-10,2013,0,,2,AUM-Based Only,1.0305771563375428,0.34637982692532,0,,1,0,
104556,97705,2014-04-11,2014,0,,2,AUM-Based Only,1.9759691946192548,0.8344243579225441,0,,1,0,
104556,97705,2014-05-02,2014,0,,2,AUM-Based Only,1.517000858050535,1.35312062927118,0,,1,0,
104556,97706,2013-04-01,2013,1,,0,Flat Fee Only,1.2465001774668296,1.1750982027496422,0,,0,0,
104556,97706,2013-04-10,2013,1,,0,Flat Fee Only,0.9863776731633008,1.4581911772370353,0,,0,0,
104556,97706,2014-03-27,2014,1,,0,Flat Fee Only,1.2828022113392554,0.9190540111980006,0,,0,0,
104556,97706,2014-04-11,2014,1,,0,Flat Fee Only,1.25572195748629,0.3215275981424176,0,,0,0,
104556,97706,2014-05-02,2014,1,,0,Flat Fee Only,1.2760663020443523,0.8805477075265176,0,,0,0,
104557,50156,2011-03-31,2011,0,,4,AUM-Based Only,1.5792179823537882,0.494459241450782,1,,0,0,
104557,61958,2017-09-28,2017,0,,3,AUM-Based Only,1.7580288757146545,0.535429788372279,0,,1,0,
104557,61958,2018-09-20,2018,0,,3,AUM-Based Only,1.7121186021603207,0.4119951667427184,0,,1,0,
104557,61958,2011-08-26,2011,1,,0,Flat Fee Only,1.1288791078425038,1.419246752921158,0,,0,0,
104557,61958,2013-09-05,2013,0,,4,AUM-Based Only,1.4946391173634586,0.92634047792124,0,,1,0,
104557,61958,2014-06-25,2014,0,,3,AUM-Based Only,1.1978708324630496,1.1874783116251548,0,,1,0,
104557,61958,2014-08-26,2014,0,,3,AUM-Based Only,1.213993200975107,0.8674712420884763,0,,1,0,
104557,61958,2014-10-28,2014,0,,3,AUM-Based Only,1.8346488761317443,1.4980071304152052,0,,1,0,
104557,61958,2015-09-09,2015,0,,3,AUM-Based Only,1.2806970848826895,0.3809003124913173,0,,1,0,
104557,61958,2016-09-14,2016,0,,3,AUM-Based Only,1.1511062023944758,0.7841027631412039,0,,1,0,
104557,61958,2016-11-10,2016,0,,3,AUM-Based Only,1.7003689589059752,1.4296121077433397,0,,1,0,
104557,61958,2016-11-14,2016,0,,3,AUM-Based Only,1.0280060591971454,0.5697076628433229,0,,1,0,
104558,17959,2009-03-31,2009,1,,0,Flat Fee Only,0.5371040610279355,1.4630966579475495,0,,0,0,
104558,17960,2009-03-31,2009,1,,0,Flat Fee Only,0.8418339841438522,0.8371825455142881,0,,0,0,
104558,23231,2010-02-02,2010,1,,0,Flat Fee Only,0.8826451941071032,0.3104768400782845,0,,0,0,
104558,35314,2014-02-13,2014,0,,0,No Fee Info,1.5984473683842677,0.3971107384949205,0,,1,0,
104558,35314,2014-08-05,2014,0,,0,No Fee Info,1.3248005743006743,0.5279218716279686,0,,1,0,
104558,35314,2014-10-09,2014,0,,0,No Fee Info,1.2503123270651588,0.4378862172060009,0,,1,0,
104558,35314,2015-02-03,2015,0,,0,No Fee Info,1.591521619702243,0.9738889351857768,0,,1,0,
104558,35314,2015-09-21,2015,1,1.0,1,Both,0.7536607017531669,1.1928287895020162,0,,1,0,
104558,35314,2015-10-08,2015,0,,0,No Fee Info,0.7741580971204878,0.3141209498555088,0,,1,0,
104558,35314,2016-02-03,2016,0,,0,No Fee Info,1.1208314917585331,0.716892304535269,0,,1,0,
104558,35314,2016-04-13,2016,1,0.3,1,Both,1.0485465216637029,0.6951928285208373,0,,1,0,
104558,35314,2016-05-11,2016,1,0.3,1,Both,0.5717532396544522,0.4928605813195773,0,,1,0,
104558,35314,2016-06-23,2016,1,0.3,1,Both,1.0753864863462748,0.8765199003895949,0,,1,0,
104558,35314,2011-03-03,2011,1,,0,Flat Fee Only,0.5743280193347073,0.5326498483603213,0,,0,0,
104558,35314,2016-08-18,2016,1,0.3,1,Both,1.7402545856401916,0.3639052366265072,0,,1,0,
104558,35314,2017-03-21,2017,1,0.3,1,Both,1.32364801912465,1.172135018588005,0,,1,0,
104558,35314,2017-03-21,2017,1,0.3,1,Both,0.6015737844936644,0.4746978484728078,0,,1,0,
104558,35314,2017-05-22,2017,1,0.3,1,Both,1.827726887871314,0.919190849069929,0,,1,0,
104558,35314,2017-06-14,2017,1,0.3,1,Both,0.6604550106982754,1.2804900363784786,0,,1,0,
104558,35314,2017-06-14,2017,1,0.3,1,Both,1.4518618220468351,1.480995110663632,0,,1,0,
104558,35314,2017-06-27,2017,1,0.3,1,Both,0.5948276329063795,0.759726834087127,0,,1,0,
104558,35314,2017-09-06,2017,1,0.3,1,Both,1.6128600746944837,0.8882028264911153,0,,1,0,
104558,35314,2017-10-17,2017,1,0.3,1,Both,1.187954912935295,1.0320096749052392,0,,1,0,
104558,35314,2011-07-06,2011,0,,0,No Fee Info,1.2614936319238774,1.087664992020727,0,,1,0,
104558,35314,2012-02-22,2012,0,,0,No Fee Info,0.6553395290127422,0.5971725982993298,0,,1,0,
104558,35314,2012-11-07,2012,0,,2,AUM-Based Only,0.5246530339099205,0.386032969834212,0,,1,0,
104558,35314,2013-02-22,2013,0,,0,No Fee Info,0.8554433076010746,0.5439352499323935,0,,1,0,
104558,35314,2013-05-22,2013,0,,0,No Fee Info,1.5321312407441634,1.3802529810127335,0,,1,0,
104558,35314,2013-05-22,2013,0,,0,No Fee Info,0.5932517433433742,1.4955305049106262,0,,1,0,
104558,35314,2013-07-17,2013,0,,0,No Fee Info,1.348620146965256,0.4803976307751198,0,,1,0,
104558,35314,2013-07-30,2013,0,,0,No Fee Info,1.3624061059232115,0.7064736007541228,0,,1,0,
104559,116534,2014-03-31,2014,0,,0,No Fee Info,1.3720823477866444,0.7399391342060873,0,,1,0,
104559,116534,2014-06-26,2014,0,,0,No Fee Info,1.924677113451054,1.3383810520317458,0,,1,0,
104559,123689,2014-10-20,2014,0,,2,AUM-Based Only,0.955228604467625,0.6474901470448344,0,,1,0,
104559,145738,2015-03-31,2015,0,,2,AUM-Based Only,0.8217887513719806,1.1778179937893924,0,,1,0,
104559,256358,2016-03-30,2016,1,,0,Flat Fee Only,0.7399555615374854,1.0083778504478351,0,,0,0,
104559,275385,2017-03-30,2017,0,,0,No Fee Info,0.910733126014611,0.4524363254232622,0,,1,0,
104559,278899,2017-05-30,2017,0,,2,AUM-Based Only,0.5280100801861516,0.512598251550235,0,,1,0,
104559,294507,2018-03-29,2018,0,,1,AUM-Based Only,1.741635202658088,1.315604423071202,0,,1,0,
104559,49415,2011-03-31,2011,0,,0,No Fee Info,1.2205517025190091,0.9195827629234472,0,,1,0,
104559,77517,2012-03-30,2012,0,,1,AUM-Based Only,0.9707755181469364,0.7177511618234436,0,,1,0,
104559,78937,2012-04-13,2012,0,,0,No Fee Info,1.544274607170757,1.403717075241281,0,,1,0,
104559,85987,2012-09-25,2012,0,,0,No Fee Info,0.6185211949541984,1.46409274081399,0,,1,0,
104559,86020,2012-09-25,2012,0,,0,No Fee Info,0.8225717450611589,0.6535474051434329,0,,1,0,
104559,96865,2013-03-28,2013,0,,2,AUM-Based Only,1.277641739368885,1.3089310930912543,0,,1,0,
104562,3154,2007-07-24,2007,1,,0,Flat Fee Only,1.1981817806197523,1.2417130957700646,0,,0,0,
104562,3154,2011-03-29,2011,0,,1,AUM-Based Only,1.8416814253514564,1.1131592514486686,1,250000.0,1,0,
104562,3154,2012-03-26,2012,0,,1,AUM-Based Only,1.8857234830360263,1.2451715339558518,1,250000.0,1,0,
104562,3154,2013-04-01,2013,0,,1,AUM-Based Only,1.247276729734711,1.1367882459959844,1,250000.0,1,0,
104562,3154,2014-03-26,2014,0,,1,AUM-Based Only,1.7861625385158313,0.3261360430434553,1,250000.0,1,0,
104562,3154,2015-03-04,2015,0,,1,AUM-Based Only,1.3279516628265542,1.0827528699357392,1,250000.0,1,0,
104562,3154,2016-03-29,2016,0,,1,AUM-Based Only,0.8166953479820216,0.9504630027908982,1,250000.0,1,0,
104562,3154,2017-03-23,2017,0,,1,AUM-Based Only,1.1099947834823662,1.4163091801927992,1,250000.0,1,0,
104563,41201,2011-03-28,2011,0,,1,AUM-Based Only,1.073428146551767,0.9516655312385732,1,1000.0,1,0,
104563,41202,2011-03-28,2011,1,,0,Flat Fee Only,1.1858981619097106,0.6942355021024977,0,,0,0,
104563,41203,2011-03-28,2011,1,,0,Flat Fee Only,1.098075256351513,0.7189284248462307,0,,0,0,
104563,70576,2012-02-21,2012,1,,0,Flat Fee Only,0.7306442486611964,0.982654190222062,0,,0,0,
104563,70576,2012-05-02,2012,1,,0,Flat Fee Only,1.408400987712007,0.5601795871180659,0,,0,0,
104563,70576,2012-06-04,2012,1,,0,Flat Fee Only,1.3657819556712942,1.3859234093467652,0,,0,0,
104563,70576,2012-06-08,2012,1,,0,Flat Fee Only,0.5132985159725292,0.6051310848813993,0,,0,0,
104563,70577,2012-02-21,2012,1,,0,Flat Fee Only,1.4172174043266677,1.0808223140592448,0,,0,0,
104563,70577,2012-05-02,2012,1,,0,Flat Fee Only,0.7628331065644259,0.348548059494062,0,,0,0,
104563,70578,2012-02-21,2012,1,,0,Flat Fee Only,1.6139036723223057,0.8572897919066493,0,,0,0,
104563,70578,2012-05-02,2012,1,,0,Flat Fee Only,0.5093448705249402,0.3431461723573643,0,,0,0,
104563,70578,2012-06-04,2012,1,,0,Flat Fee Only,1.872432388986448,0.7916745487266121,0,,0,0,
104563,70579,2012-02-21,2012,0,,1,AUM-Based Only,1.3901787293865464,0.3596083667818054,1,2000.0,1,0,
104563,70579,2012-05-02,2012,0,,1,AUM-Based Only,1.5571264687702449,1.2186455377912573,1,2000.0,1,0,
104563,70579,2012-06-04,2012,0,,1,AUM-Based Only,1.7724584668471084,0.5044174923602327,1,5000.0,1,0,
104563,70579,2012-06-08,2012,0,,1,AUM-Based Only,1.9360326156354704,0.7988908086952975,1,5000.0,1,0,
104563,70579,2012-06-13,2012,0,,1,AUM-Based Only,1.806352388892034,1.196671832073012,1,5000.0,1,0,
104563,70580,2012-02-21,2012,0,,1,AUM-Based Only,1.41021672489581,0.6543285527421285,1,2000.0,1,0,
104563,70580,2012-05-02,2012,0,,1,AUM-Based Only,1.3678382178102586,0.8517030771780629,1,2000.0,1,0,
104563,70581,2012-02-21,2012,1,,0,Flat Fee Only,0.7911365666246017,0.6813694908063941,0,,0,0,
104563,70581,2012-05-02,2012,1,,0,Flat Fee Only,1.6121687862895215,0.7241807506000149,0,,0,0,
104563,70581,2012-06-08,2012,1,,0,Flat Fee Only,1.3086626755908646,0.4449186895490061,0,,0,0,
104565,115567,2014-03-31,2014,0,,1,AUM-Based Only,1.736331253426005,0.7578137791725872,0,,1,0,
104565,122545,2014-09-16,2014,0,,1,AUM-Based Only,1.7873596702483034,0.4050528409595674,0,,1,0,
104565,122545,2014-09-17,2014,0,,1,AUM-Based Only,1.8854145786934653,1.4909595117897183,0,,1,0,
104565,122545,2015-03-27,2015,0,,1,AUM-Based Only,0.9145949036405014,1.4549419032360682,0,,1,0,
104565,122545,2015-08-14,2015,0,,1,AUM-Based Only,1.2135199931036302,0.9875974762705436,0,,1,0,
104565,243571,2015-08-14,2015,0,,1,AUM-Based Only,1.5356412819067544,1.0442828342664463,0,,1,0,
104565,253186,2016-03-24,2016,0,,1,AUM-Based Only,1.820804691927965,0.4116187036382782,0,,1,1,200000.0
104565,264476,2016-11-15,2016,0,,1,AUM-Based Only,1.938088530224097,0.3442072811013721,0,,1,1,200000.0
104565,269289,2017-02-17,2017,0,,1,AUM-Based Only,1.0494779014220224,1.2201243877370682,0,,1,1,200000.0
104565,43265,2011-03-29,2011,0,,1,AUM-Based Only,1.0720310272568423,1.3187666487102483,1,25000.0,1,0,
104565,63515,2011-09-30,2011,0,,1,AUM-Based Only,1.1358812653503256,0.5944394432162623,1,25000.0,1,0,
104565,77778,2012-03-30,2012,0,,1,AUM-Based Only,0.5524564758826256,1.1328286306190132,0,,1,1,200000.0
104565,84695,2012-08-16,2012,0,,1,AUM-Based Only,0.955431095618276,1.3102241730432718,0,,1,0,
104565,86909,2012-10-18,2012,0,,1,AUM-Based Only,0.5406161977464207,0.9666096857737364,0,,1,0,
104565,86912,2012-10-18,2012,0,,1,AUM-Based Only,0.5128941927358688,0.6324295908022323,0,,1,1,200000.0
104565,97430,2013-03-28,2013,0,,1,AUM-Based Only,1.7815430277061075,0.7411940390721083,0,,1,1,200000.0
104565,97430,2013-10-31,2013,0,,1,AUM-Based Only,0.8317315910882741,1.0497659196111615,0,,1,1,200000.0
104565,97430,2013-11-01,2013,0,,1,AUM-Based Only,1.6748228822362776,0.918348704124893,0,,1,1,200000.0
104567,37098,2011-03-16,2011,0,,1,AUM-Based Only,0.5715946854876786,1.3219333691500372,0,,1,0,
104567,73225,2012-03-20,2012,0,,1,AUM-Based Only,1.5419290942155754,0.4404781172853439,0,,1,0,
104567,93962,2013-03-20,2013,0,,1,AUM-Based Only,1.2233895593428017,0.3991642897825233,0,,1,0,
104567,93962,2014-03-28,2014,0,,1,AUM-Based Only,1.0355143941176226,1.1736414945025413,0,,1,0,
104567,93962,2015-03-24,2015,0,,1,AUM-Based Only,0.8508686963076455,0.4930498997858398,0,,1,0,
104567,93962,2016-03-14,2016,0,,1,AUM-Based Only,1.6415234958960403,1.1613791375001858,0,,1,0,
104567,93962,2016-04-01,2016,0,,1,AUM-Based Only,0.6663500863986584,1.3512694911695164,0,,1,0,
104567,93962,2016-07-15,2016,0,,1,AUM-Based Only,0.8749064120643644,1.1736647807728178,0,,1,0,
104567,93962,2017-03-29,2017,0,,1,AUM-Based Only,1.6560092607514298,1.3676260316174638,0,,1,0,
104567,93962,2018-03-23,2018,0,,1,AUM-Based Only,1.0571447463277766,0.4004016742627833,0,,1,0,
104570,40083,2011-03-24,2011,0,,1,AUM-Based Only,1.0177037122665356,0.5449599210410464,1,500000.0,1,0,
104570,65090,2017-07-03,2017,0,,1,AUM-Based Only,1.202789577984427,1.162725411577605,1,500000.0,1,0,
104570,65090,2018-03-09,2018,0,,1,AUM-Based Only,1.4763488374352105,1.326424173345205,1,500000.0,1,0,
104570,65090,2018-11-20,2018,0,,1,AUM-Based Only,1.9469343696968973,0.3042182714243946,1,500000.0,1,0,
104570,65090,2011-11-14,2011,0,,1,AUM-Based Only,0.7955909695805778,0.7717702346656611,1,500000.0,1,0,
104570,65090,2012-03-20,2012,0,,1,AUM-Based Only,0.6635516749463639,1.357597187559561,1,500000.0,1,0,
104570,65090,2013-03-15,2013,0,,1,AUM-Based Only,0.5132094539896473,0.6355504742031983,1,500000.0,1,0,
104570,65090,2014-03-12,2014,0,,1,AUM-Based Only,1.834406521048395,1.3605431743350511,1,500000.0,1,0,
104570,65090,2015-03-11,2015,0,,1,AUM-Based Only,1.5289227808206596,0.67151853727846,1,500000.0,1,0,
104570,65090,2015-12-09,2015,0,,1,AUM-Based Only,0.6869940532972794,0.5634668053515812,1,500000.0,1,0,
104570,65090,2016-03-01,2016,0,,1,AUM-Based Only,1.8837998734304,1.2872086314736702,1,500000.0,1,0,
104570,65090,2017-03-14,2017,0,,1,AUM-Based Only,0.650449264080905,1.3936746060979706,1,500000.0,1,0,
104570,65090,2017-07-03,2017,0,,1,AUM-Based Only,0.569867494300172,0.5603855759767224,1,500000.0,1,0,
104571,114947,2014-03-28,2014,0,,4,AUM-Based Only,0.5689478806752983,0.842283741084632,0,,0,0,
104571,117092,2014-04-01,2014,0,,1,AUM-Based Only,0.7877828129034277,0.8697089113335852,0,,0,0,
104571,117092,2015-03-30,2015,0,,3,AUM-Based Only,1.8355822000670297,0.482417489120921,0,,0,0,
104571,117092,2015-03-31,2015,0,,1,AUM-Based Only,0.9528264161264108,0.996634628978746,0,,0,0,
104571,254694,2016-03-29,2016,0,,1,AUM-Based Only,1.3856828670522885,0.8589725768474092,0,,0,0,
104571,257299,2016-04-06,2016,0,,1,AUM-Based Only,0.9893424114674156,0.6841862659854574,0,,0,0,
104571,257299,2017-03-30,2017,0,,1,AUM-Based Only,1.9249782571966207,0.7526642447553691,0,,0,0,
104571,282663,2017-09-14,2017,0,,1,AUM-Based Only,1.198339182147526,1.104423808146496,0,,0,0,
104571,287542,2018-02-05,2018,0,,1,AUM-Based Only,1.1712277561049005,0.50823583517481,1,0.0,0,0,
104571,292750,2018-03-28,2018,0,,1,AUM-Based Only,1.470352210444787,1.0156992558605664,0,,0,0,
104571,48633,2011-03-31,2011,0,,4,AUM-Based Only,0.5584290454328135,0.3856998943992447,0,,0,0,
104571,48633,2012-03-30,2012,0,,4,AUM-Based Only,1.5991403286729322,1.1301704304579974,0,,0,0,
104571,96720,2013-03-28,2013,0,,1,AUM-Based Only,1.1641598232807524,1.110309740051323,0,,0,0,
104571,96720,2013-03-28,2013,0,,1,AUM-Based Only,0.7803313383158095,1.2465460174116978,0,,0,0,
104571,96720,2014-03-28,2014,0,,1,AUM-Based Only,1.1751993607640965,1.4785181493753257,0,,0,0,
104572,38156,2011-03-21,2011,0,,1,AUM-Based Only,1.964432581374661,0.5046808131493061,0,,1,0,
104572,38156,2012-02-24,2012,0,,1,AUM-Based Only,1.7270232958252416,0.6107611738478118,0,,1,0,
104573,49594,2014-01-17,2014,0,,1,AUM-Based Only,0.5731902030627701,0.3033924954623917,0,,1,1,25000.0
104573,49594,2014-07-21,2014,0,,3,AUM-Based Only,1.449495219558968,0.952324699035116,0,,1,1,25000.0
104573,49594,2015-01-30,2015,0,,3,AUM-Based Only,1.334747107859105,0.3646189805905215,0,,1,1,25000.0
104573,49594,2015-09-03,2015,0,,2,AUM-Based Only,1.072443274034255,0.6475075388533036,0,,1,1,25000.0
104573,49594,2016-02-26,2016,0,,3,AUM-Based Only,1.9599368481267785,0.4389918339990741,0,,1,1,25000.0
104573,49594,2017-03-14,2017,0,,2,AUM-Based Only,0.6035851239303844,0.6166941376163957,0,,1,1,25000.0
104573,49594,2018-03-30,2018,0,,2,AUM-Based Only,1.6381783041688347,0.8404150440896925,0,,1,1,25000.0
104573,49594,2011-03-31,2011,0,,5,AUM-Based Only,1.739574671907074,1.3573212070398202,0,,1,0,
104573,49594,2011-08-03,2011,0,,5,AUM-Based Only,1.3265349204305332,1.0495557624051255,0,,1,0,
104573,49594,2012-01-03,2012,0,,5,AUM-Based Only,0.914227763196584,1.2344642606943406,0,,1,0,
104573,49594,2012-03-21,2012,0,,3,AUM-Based Only,0.5971444686124385,0.439928099934746,0,,1,1,25000.0
104573,49594,2012-08-17,2012,0,,3,AUM-Based Only,1.1991796254505307,1.0925406932283837,0,,1,1,25000.0
104573,49594,2013-03-13,2013,0,,3,AUM-Based Only,1.6312331656537855,0.6383617222422793,0,,1,1,25000.0
104573,49594,2013-04-11,2013,0,,3,AUM-Based Only,0.6061427241237454,0.6385092155187142,0,,1,1,25000.0
104573,49594,2013-05-15,2013,0,,3,AUM-Based Only,0.8291489544257022,0.7264192411457664,0,,1,1,25000.0
104573,49594,2013-10-25,2013,0,,1,AUM-Based Only,1.4723802228290148,1.3295914497640504,0,,1,1,25000.0
104574,144751,2015-03-31,2015,0,,0,No Fee Info,1.0822183569687809,0.8637375573688935,0,,1,0,
104574,251462,2016-03-11,2016,0,,0,No Fee Info,1.4146604077321807,0.3827832114363934,0,,1,0,
104574,251462,2017-02-17,2017,0,,0,No Fee Info,1.8672928750130944,0.9987795882179712,0,,1,0,
104574,251462,2017-02-27,2017,0,,0,No Fee Info,0.9373172079472304,1.2285774959562816,0,,1,0,
104574,251462,2018-03-15,2018,0,,0,No Fee Info,0.5418126367392607,1.3072172605701533,0,,1,0,
104574,41155,2011-03-28,2011,1,1.0,2,Both,0.9538730602376332,0.358431785522413,0,,1,1,20000.0
104574,41155,2012-03-27,2012,1,1.0,2,Both,0.5263875037989425,0.5901952562537898,0,,1,0,
104574,41155,2012-03-27,2012,1,1.0,2,Both,1.0954001012776948,1.4540196760629291,0,,1,0,
104574,41155,2013-03-26,2013,0,,1,AUM-Based Only,1.5818474301303076,0.8835373733097154,1,5000.0,1,1,20000.0
104574,41155,2014-03-28,2014,0,,1,AUM-Based Only,1.3301059367882229,1.007547720428156,0,,1,1,20000.0
104574,41156,2011-03-28,2011,1,,0,Flat Fee Only,0.7605599115370605,1.2516521857308858,0,,0,0,
104574,41156,2013-03-26,2013,1,,0,Flat Fee Only,1.5857893874111348,0.3630334045674449,0,,0,0,
104574,41156,2014-03-28,2014,1,,0,Flat Fee Only,1.07806699780188,1.4579843425644483,0,,0,0,
104574,41157,2011-03-28,2011,1,,0,Flat Fee Only,1.84898640407682,0.9587583362351342,0,,0,0,
104574,41157,2013-03-26,2013,1,,0,Flat Fee Only,1.1345202208614822,0.9423435366414974,0,,0,0,
